bin,avg_x,std_x,avg_y,std_y,sum_networth,sum_kills,sum_deaths,n_roshans,n_pushes,n_wards,hero_density,sum_networth_radiant,sum_networth_dire,net_worth_diff,abs_net_worth_diff,core_r_x,core_r_y,core_r_networth,core_r_kills,core_r_deaths,mid_r_x,mid_r_y,mid_r_networth,mid_r_kills,mid_r_deaths,hard_r_x,hard_r_y,hard_r_networth,hard_r_kills,hard_r_deaths,h_sup_r_x,h_sup_r_y,h_sup_r_networth,h_sup_r_kills,h_sup_r_deaths,sup_r_x,sup_r_y,sup_r_networth,sup_r_kills,sup_r_deaths,core_d_x,core_d_y,core_d_networth,core_d_kills,core_d_deaths,mid_d_x,mid_d_y,mid_d_networth,mid_d_kills,mid_d_deaths,hard_d_x,hard_d_y,hard_d_networth,hard_d_kills,hard_d_deaths,h_sup_d_x,h_sup_d_y,h_sup_d_networth,h_sup_d_kills,h_sup_d_deaths,sup_d_x,sup_d_y,sup_d_networth,sup_d_kills,sup_d_deaths,label,win,time
37,118.3599849,24.681766655851124,122.191089,37.66493665473335,80714,18,20,1,4,48,9,40581,40133,448,448,83.78955,141.13525,13207.0,2.0,0.0,114.25,96.25,9910.0,6.0,2.0,132.97046,70.35083,9674.0,1.0,2.0,90.46533,134.73877,3738.0,0.0,3.0,119.666504,98.06299,4052.0,1.0,2.0,132.67163,158.61914,13104.0,3.0,1.0,138.27954,121.26538,9233.0,2.0,3.0,134.60449,140.26611,9378.0,2.0,1.0,153.17798,73.54712,4523.0,1.0,3.0,83.724365,187.6753,3895.0,0.0,3.0,Roshan,0,00:18:30
38,119.4419185,33.73776661265664,125.0645021,41.704192189975466,82703,18,20,1,4,50,8,41496,41207,289,289,83.70264,162.30127,13623.0,2.0,0.0,152.69946,73.520996,10066.0,6.0,2.0,127.967285,73.58618,9901.0,1.0,2.0,81.91528,155.52222,3768.0,0.0,3.0,94.74121,131.18164,4138.0,1.0,2.0,90.95801,172.37158,13604.0,3.0,1.0,136.7627,125.74097,9542.0,2.0,3.0,169.72656,97.19556,9426.0,2.0,1.0,159.47119,79.921875,4654.0,1.0,3.0,96.47485,179.30273,3981.0,0.0,3.0,farm,0,00:19:00
39,115.9588636,47.46900078715306,143.816674,51.62918144708673,84228,18,20,1,4,53,7,42184,42044,140,140,86.43701,184.89258,13914.0,2.0,0.0,84.881836,184.26318,10246.0,6.0,2.0,109.22705,112.15747,10137.0,1.0,2.0,73.57373,181.8396,3815.0,0.0,3.0,79.26123,186.25708,4072.0,1.0,2.0,92.14722,180.2727,14122.0,3.0,1.0,174.87354,70.26416,9733.0,2.0,3.0,187.86353,83.0813,9510.0,2.0,1.0,186.99048,75.3103,4701.0,1.0,3.0,84.33301,179.82837,3978.0,0.0,3.0,gang,0,00:19:30
40,83.441381,19.55956306476449,166.116626,46.43317092245758,86142,20,22,1,4,56,8,42176,43966,-1790,1790,111.43359,77.90552,13942.0,2.0,0.0,127.60083,192.40186,10336.0,6.0,2.0,78.33203,186.07715,10155.0,1.0,3.0,74.26416,78.3999,3725.0,0.0,3.0,77.32544,192.53271,4018.0,1.0,3.0,75.86426,187.28369,14397.0,3.0,1.0,70.32568,186.13867,10466.0,4.0,3.0,70.9668,188.89136,9743.0,2.0,1.0,72.71069,184.80835,4926.0,1.0,3.0,75.59033,186.72705,4434.0,0.0,3.0,def,0,00:20:00
41,120.5625238,45.30379781181753,122.5294185,35.8776013256346,90994,20,22,1,4,56,6,43222,47772,-4550,4550,124.22803,94.731445,14564.0,2.0,0.0,104.19507,110.71094,10450.0,6.0,2.0,78.33203,186.07715,10272.0,1.0,3.0,61.906494,129.17944,3842.0,0.0,3.0,72.80151,129.22144,4094.0,1.0,3.0,104.87427,162.05615,15239.0,3.0,1.0,171.55688,80.02173,11085.0,4.0,3.0,178.47119,103.63574,10154.0,2.0,1.0,121.733154,151.57446,6568.0,1.0,3.0,187.52661,78.08569,4726.0,0.0,3.0,farm,0,00:20:30
42,109.1627688,31.555046000284843,134.270457,34.49584822601122,93680,20,22,1,4,56,9,44404,49276,-4872,4872,119.930176,88.56421,15092.0,2.0,0.0,86.2124,161.82788,10888.0,6.0,2.0,66.252686,115.63989,10319.0,1.0,3.0,84.77661,156.56226,3889.0,0.0,3.0,84.34546,149.6831,4216.0,1.0,3.0,97.86377,184.95898,15784.0,3.0,1.0,157.6206,80.90698,11359.0,4.0,3.0,157.11353,124.07739,10402.0,2.0,1.0,131.16187,115.87573,6958.0,1.0,3.0,106.350586,164.60815,4773.0,0.0,3.0,farm,0,00:21:00
43,119.2994612,22.43115842123812,134.6916511,38.18845435032294,96547,20,22,1,5,57,8,46063,50484,-4421,4421,105.19458,115.375,15279.0,2.0,0.0,108.82495,146.40112,11271.0,6.0,2.0,132.05981,76.48413,10892.0,1.0,3.0,76.24414,178.85913,4202.0,0.0,3.0,98.663086,156.1814,4419.0,1.0,3.0,140.39648,191.91602,15967.0,3.0,1.0,145.82837,85.14551,11709.0,4.0,3.0,144.18188,116.273926,10686.0,2.0,1.0,119.252686,121.616455,7144.0,1.0,3.0,122.34863,158.66382,4978.0,0.0,3.0,push,0,00:21:30
44,123.2809825,29.338891170817508,135.8239985,38.59366387467048,99057,20,22,1,5,58,8,47581,51476,-3895,3895,92.84497,161.76855,15798.0,2.0,0.0,113.025635,130.56616,11557.0,6.0,2.0,151.69775,63.50464,11170.0,1.0,3.0,86.75,169.25,4552.0,0.0,3.0,111.70264,130.50757,4504.0,1.0,3.0,97.9563,175.38281,16359.0,3.0,1.0,163.8628,80.279785,11981.0,4.0,3.0,160.0481,128.65479,10833.0,2.0,1.0,147.01001,142.7622,7210.0,1.0,3.0,107.91162,175.56348,5093.0,0.0,3.0,farm,0,00:22:00
45,108.1979984,2.837041552506381,181.068555,3.910980737065121,101529,22,24,1,5,60,10,49866,51663,-1797,1797,107.56055,181.86108,16660.0,3.0,0.0,109.77612,184.6128,12110.0,7.0,2.0,108.04761,184.75122,11550.0,1.0,3.0,106.01123,178.25,4860.0,0.0,3.0,106.62378,173.01392,4686.0,1.0,3.0,109.55762,184.49731,16240.0,3.0,2.0,102.740234,176.98169,12180.0,4.0,3.0,113.55542,180.34204,11074.0,2.0,1.0,108.57544,183.43286,7230.0,1.0,3.0,109.53198,182.94263,4939.0,0.0,4.0,team_fight,0,00:22:30
46,112.1698481,19.374306145336643,154.411913,44.48096566590929,104765,24,27,1,5,60,8,52585,52180,405,405,150.87695,78.68237,17888.0,5.0,0.0,96.70776,185.9851,12746.0,7.0,2.0,109.04932,117.92456,12011.0,1.0,3.0,105.746826,178.12476,5042.0,0.0,4.0,79.29224,79.40503,4898.0,1.0,3.0,109.55762,184.49731,16288.0,3.0,2.0,132.31982,176.58301,12588.0,4.0,3.0,120.63574,175.70703,11030.0,2.0,2.0,107.980225,184.26733,7098.0,1.0,4.0,109.53198,182.94263,5176.0,0.0,4.0,team_fight,0,00:23:00
47,128.8860592,26.459880632698223,139.89201659999998,34.26213772969217,106793,24,27,1,5,60,10,54127,52666,1461,1461,165.67749,98.22119,18503.0,5.0,0.0,94.781006,159.04395,13220.0,7.0,2.0,108.29614,135.5249,12333.0,1.0,3.0,111.03027,97.985596,5089.0,0.0,4.0,128.90137,109.77661,4982.0,1.0,3.0,109.55762,184.49731,16335.0,3.0,2.0,126.322266,185.92725,12886.0,4.0,3.0,120.63574,175.70703,11077.0,2.0,2.0,176.36963,124.0437,7145.0,1.0,4.0,147.28906,128.19263,5223.0,0.0,4.0,farm,0,00:23:30
48,123.382593,39.47174912130673,134.25510200000002,38.47185429657628,110341,24,27,1,5,62,8,55678,54663,1015,1015,124.25464,78.163086,19075.0,5.0,0.0,95.54224,175.96118,13516.0,7.0,2.0,73.65039,131.57349,12730.0,1.0,3.0,174.70508,69.961914,5213.0,0.0,4.0,93.79639,163.56396,5144.0,1.0,3.0,157.52173,124.40747,17250.0,3.0,2.0,115.00952,169.31738,13368.0,4.0,3.0,178.5852,123.02124,11239.0,2.0,2.0,74.03027,178.37036,7396.0,1.0,4.0,146.73047,128.21094,5410.0,0.0,4.0,farm,0,00:24:00
49,145.7365224,42.784140197881584,125.2284189,34.991285508919006,112797,24,27,1,5,65,8,57032,55765,1267,1267,127.20825,117.8584,19630.0,5.0,0.0,176.01147,90.852295,13988.0,7.0,2.0,65.60181,118.81592,12976.0,1.0,3.0,182.29102,86.09961,5210.0,0.0,4.0,180.43457,80.979004,5228.0,1.0,3.0,189.16821,134.61475,17683.0,3.0,2.0,110.247314,188.97607,13580.0,4.0,3.0,184.00122,133.39136,11453.0,2.0,2.0,106.38989,170.00488,7592.0,1.0,4.0,136.01147,130.6919,5457.0,0.0,4.0,farm,0,00:24:30
50,150.10441799999998,39.6930539476574,132.7965575,28.73098023895956,115327,24,27,1,5,66,7,58228,57099,1129,1129,182.90332,117.76538,19757.0,5.0,0.0,175.38135,122.33203,14552.0,7.0,2.0,77.1875,136.87622,13252.0,1.0,3.0,179.37231,120.095215,5341.0,0.0,4.0,171.30933,114.19238,5326.0,1.0,3.0,159.12524,164.96973,17930.0,3.0,2.0,83.68457,160.58179,13982.0,4.0,3.0,136.7749,165.62354,11886.0,2.0,2.0,184.31836,74.80151,7797.0,1.0,4.0,150.9873,150.72778,5504.0,0.0,4.0,farm,0,00:25:00
51,138.374854,29.932948710170702,126.7970208,30.263961553047853,118265,24,27,1,6,68,8,59914,58351,1563,1563,155.44507,123.46753,20350.0,5.0,0.0,149.53809,121.5271,14812.0,7.0,2.0,107.18213,117.30444,13747.0,1.0,3.0,157.02954,122.771484,5534.0,0.0,4.0,170.64209,81.41138,5471.0,1.0,3.0,93.8479,188.27905,18238.0,3.0,2.0,111.338135,142.91675,14494.0,4.0,3.0,128.42944,143.32617,12020.0,2.0,2.0,186.05469,87.305664,8047.0,1.0,4.0,124.241455,139.66064,5552.0,0.0,4.0,push,0,00:25:30
52,125.48256899999998,38.82710313406852,121.7425544,31.937210054125305,120670,24,27,1,6,68,9,61049,59621,1428,1428,139.1128,92.80737,20843.0,5.0,0.0,76.974365,123.86157,15086.0,7.0,2.0,165.17163,64.41333,13958.0,1.0,3.0,156.5127,104.993164,5686.0,0.0,4.0,145.32959,91.22632,5476.0,1.0,3.0,78.838135,153.88892,18744.0,3.0,2.0,67.89697,130.90845,14736.0,4.0,3.0,124.82031,152.14087,12370.0,2.0,2.0,176.48828,148.74854,8222.0,1.0,4.0,123.68091,154.43701,5549.0,0.0,4.0,farm,0,00:26:00
53,83.0283934,17.809463709675228,126.6468994,25.92879128912164,121730,24,27,1,6,69,9,61512,60218,1294,1294,81.54224,131.07593,20666.0,5.0,0.0,80.67041,118.56177,15488.0,7.0,2.0,109.61694,63.034424,14160.0,1.0,3.0,80.2959,120.36572,5738.0,0.0,4.0,76.24951,120.60596,5460.0,1.0,3.0,76.1582,145.73657,18901.0,3.0,2.0,76.792725,149.1372,14840.0,4.0,3.0,62.281494,146.88037,12417.0,2.0,2.0,119.38965,121.29468,8464.0,1.0,4.0,67.286865,149.77637,5596.0,0.0,4.0,gang,0,00:26:30
54,124.30102510000002,26.246626114449164,133.407762,34.29393493587648,123816,24,27,1,6,71,10,62549,61267,1282,1282,85.75366,165.78613,21207.0,5.0,0.0,110.37695,128.46948,15852.0,7.0,2.0,127.28906,76.12695,14163.0,1.0,3.0,109.249756,123.2832,5881.0,0.0,4.0,112.203125,127.1499,5446.0,1.0,3.0,101.15967,188.20068,19300.0,3.0,2.0,148.26318,158.10376,15203.0,4.0,3.0,176.70703,118.47119,12511.0,2.0,2.0,133.9607,91.94824,8642.0,1.0,4.0,138.04712,156.53809,5611.0,0.0,4.0,farm,0,00:27:00
55,139.0687514,14.61696937228195,161.600072,24.985126418992124,125465,24,27,1,6,74,10,63009,62456,553,553,145.89844,182.50146,21255.0,5.0,0.0,144.61597,183.90771,15950.0,7.0,2.0,115.846924,117.15332,14394.0,1.0,3.0,138.08276,171.91504,5929.0,0.0,4.0,138.67432,175.59009,5481.0,1.0,3.0,145.7002,181.02148,19785.0,3.0,2.0,136.41382,133.84814,15444.0,4.0,3.0,162.08325,163.41504,12943.0,2.0,2.0,114.14453,129.6753,8690.0,1.0,4.0,149.2273,176.97314,5594.0,0.0,4.0,gang,0,00:27:30
56,149.767968,4.113893408144322,172.55739699999998,2.9942510553876414,127717,26,29,1,6,74,10,64392,63325,1067,1067,152.64258,170.38623,21668.0,6.0,0.0,142.85742,173.48169,16254.0,7.0,2.0,151.59009,170.68823,14657.0,1.0,3.0,144.74121,169.67017,6104.0,0.0,5.0,144.35547,179.20361,5709.0,1.0,3.0,153.09204,170.91895,20169.0,4.0,2.0,150.4126,174.80322,15499.0,4.0,3.0,152.3977,169.54199,13148.0,2.0,2.0,151.87207,172.8313,8745.0,1.0,4.0,153.7185,174.04858,5764.0,0.0,5.0,team_fight,0,00:28:00
57,141.531568,7.200956615283524,174.297168,3.295447650639688,131010,29,32,1,6,74,10,65448,65562,-114,114,134.81177,172.92065,22310.0,7.0,0.0,141.73267,177.04688,16141.0,7.0,3.0,141.69629,177.40967,14568.0,1.0,4.0,144.74121,169.67017,6430.0,0.0,5.0,138.70337,180.62573,5999.0,1.0,3.0,153.09204,170.91895,20095.0,4.0,3.0,138.70361,174.51855,16656.0,6.0,3.0,133.2544,171.97241,13701.0,2.0,2.0,134.86182,173.84009,9034.0,1.0,4.0,153.7185,174.04858,6076.0,0.0,5.0,team_fight,0,00:28:30
58,136.242066,8.09707096332742,171.785011,5.5588740110074895,130137,30,33,1,6,75,10,65935,64202,1733,1733,137.56909,174.89404,22882.0,7.0,0.0,141.73267,177.04688,16239.0,7.0,3.0,134.27808,174.84717,13556.0,1.0,4.0,122.94995,159.72778,6478.0,0.0,5.0,131.69482,166.28906,6780.0,2.0,3.0,153.09204,170.91895,20143.0,4.0,3.0,130.4148,176.45508,14837.0,6.0,4.0,132.61475,168.3064,13799.0,2.0,2.0,136.77026,173.20801,9249.0,1.0,4.0,141.3042,176.15674,6174.0,0.0,5.0,team_fight,0,00:29:00
59,117.7915044,13.15108275781167,146.59616699999998,11.047219330675278,133396,32,35,1,6,75,10,66234,67162,-928,928,132.41333,160.92041,22540.0,7.0,1.0,91.67139,132.01367,16617.0,7.0,3.0,115.69336,142.90454,13686.0,1.0,4.0,132.41968,168.3457,6444.0,0.0,6.0,101.59033,134.69922,6947.0,2.0,3.0,128.95288,139.66748,20433.0,4.0,3.0,119.40381,145.11963,15504.0,7.0,4.0,112.78516,147.24048,14287.0,2.0,2.0,121.46069,147.51465,9687.0,1.0,4.0,121.524414,147.53589,7251.0,1.0,5.0,team_fight,0,00:29:30
60,132.613867,27.337989271695832,130.8695302,31.400750362132733,135800,33,36,1,6,75,9,66635,69165,-2530,2530,132.41333,160.92041,22590.0,7.0,1.0,81.81958,111.903076,17141.0,7.0,3.0,117.38379,143.46753,13475.0,1.0,5.0,132.41968,168.3457,6494.0,0.0,6.0,105.56372,80.791016,6935.0,2.0,3.0,150.8689,106.9707,20808.0,4.0,3.0,146.8811,115.2876,16243.0,8.0,4.0,126.72705,137.4685,14741.0,2.0,2.0,179.77222,176.73535,9867.0,1.0,4.0,152.2893,106.80542,7506.0,1.0,5.0,gang,0,00:30:00
61,120.7843005,20.57521691021243,117.5816171,26.0470577440196,138772,33,36,2,6,75,10,67644,71128,-3484,3484,132.41333,160.92041,22640.0,7.0,1.0,92.321045,131.76392,17829.0,7.0,3.0,117.38379,143.46753,13525.0,1.0,5.0,100.55859,129.86157,6544.0,0.0,6.0,87.51538,135.53394,7106.0,2.0,3.0,137.66138,100.03882,21525.0,4.0,3.0,141.56738,79.890625,16788.0,8.0,4.0,139.406,94.84985,15058.0,2.0,2.0,121.71533,100.766846,10034.0,1.0,4.0,137.30078,98.72266,7723.0,1.0,5.0,Roshan,0,00:30:30
62,113.1168466,26.230628237222984,98.8556647,23.96689528789728,142047,33,36,2,7,76,10,69021,73026,-4005,4005,95.33862,94.511475,22690.0,7.0,1.0,65.48218,123.29932,18919.0,7.0,3.0,117.38379,143.46753,13575.0,1.0,5.0,92.08374,110.09741,6594.0,0.0,6.0,90.28662,107.086914,7243.0,2.0,3.0,123.895996,81.28833,22130.0,4.0,3.0,150.67969,63.908203,17504.0,8.0,4.0,131.12207,79.66553,15268.0,2.0,2.0,128.79102,106.63257,10191.0,1.0,4.0,136.10474,78.599365,7933.0,1.0,5.0,push,0,00:31:00
63,116.9166503,30.67917680577915,137.6125485,40.44761732951357,144082,33,36,2,7,80,8,70103,73979,-3876,3876,141.39258,117.2312,23076.0,7.0,1.0,105.413574,135.20874,19386.0,7.0,3.0,114.65454,78.63403,13625.0,1.0,5.0,129.91992,127.20947,6644.0,0.0,6.0,124.7522,128.00537,7372.0,2.0,3.0,183.25952,76.849365,22224.0,4.0,3.0,89.22925,180.43433,17823.0,8.0,4.0,86.0603,183.48926,15483.0,2.0,2.0,114.701904,162.97095,10516.0,1.0,4.0,79.782715,186.09277,7933.0,1.0,5.0,farm,0,00:31:30
64,135.63916,22.52692738883155,117.8815435,34.73508426819633,149764,33,36,2,7,81,9,72458,77306,-4848,4848,148.41309,89.414795,23701.0,7.0,1.0,115.17627,96.31055,19803.0,7.0,3.0,128.41357,69.80469,14379.0,1.0,5.0,146.6482,117.75879,7027.0,0.0,6.0,138.7998,105.9209,7548.0,2.0,3.0,179.03564,86.30615,22657.0,4.0,3.0,143.86206,136.81201,18426.0,8.0,4.0,104.38574,172.51123,15795.0,2.0,2.0,144.29102,136.78418,10641.0,1.0,4.0,107.36621,167.19214,9787.0,1.0,5.0,farm,0,00:32:00
65,112.697095,19.49175178958939,114.450831,18.59009363538896,152153,33,36,2,7,83,10,73258,78895,-5637,5637,104.80493,135.18994,23899.0,7.0,1.0,108.61914,67.884766,19874.0,7.0,3.0,68.99878,120.09595,14823.0,1.0,5.0,104.18506,127.22412,7077.0,0.0,6.0,101.70068,120.36255,7585.0,2.0,3.0,133.21436,104.264404,23252.0,4.0,3.0,127.71411,127.38037,18725.0,8.0,4.0,129.22925,111.65015,16076.0,2.0,2.0,119.21777,114.26514,10867.0,1.0,4.0,129.28687,116.19092,9975.0,1.0,5.0,gang,0,00:32:30
66,103.700269,13.069636393021332,102.9711675,29.95840112345394,154519,33,36,2,7,86,9,74728,79791,-5063,5063,112.3689,122.940674,24465.0,7.0,1.0,97.67432,75.11279,20335.0,7.0,3.0,81.99365,170.07764,15178.0,1.0,5.0,92.04321,94.261475,7127.0,0.0,6.0,101.77759,118.89014,7623.0,2.0,3.0,100.10034,81.59204,23693.0,4.0,3.0,97.32495,74.86426,18874.0,8.0,4.0,123.54541,118.822266,16176.0,2.0,2.0,122.448,90.70752,10964.0,1.0,4.0,107.72632,82.44287,10084.0,1.0,5.0,farm,0,00:33:00
67,103.0642826,12.303334701595013,87.1345214,11.806332029334545,156939,35,38,2,7,88,10,76299,80640,-4341,4341,83.53467,83.23047,24826.0,7.0,1.0,91.9729,84.23999,20522.0,7.0,3.0,96.215576,97.76123,15847.0,1.0,5.0,107.72632,83.96216,6950.0,0.0,7.0,90.49512,79.15234,8154.0,3.0,3.0,103.91162,79.87549,24283.0,5.0,3.0,112.3125,78.211914,19042.0,8.0,4.0,123.60864,116.90234,15871.0,2.0,3.0,107.75,82.25,11082.0,1.0,4.0,113.11548,85.75928,10362.0,1.0,5.0,team_fight,0,00:33:30
68,101.1747799,11.068897171026268,85.1424075,11.570477500561804,159276,35,38,2,8,89,10,76576,82700,-6124,6124,93.542725,82.57593,24920.0,7.0,1.0,87.23877,79.02637,20487.0,7.0,3.0,93.16382,80.220215,15942.0,1.0,5.0,107.72632,83.96216,7000.0,0.0,7.0,88.430664,85.6499,8227.0,3.0,3.0,99.7688,82.53223,25090.0,5.0,3.0,105.10156,76.44531,19353.0,8.0,4.0,123.60864,116.90234,16186.0,2.0,3.0,105.70703,78.53345,11394.0,1.0,4.0,107.45947,85.57617,10677.0,1.0,5.0,push,0,00:34:00
69,101.581128,15.382534112456394,85.261157,11.081494543624077,160758,36,39,2,8,89,10,76068,84690,-8622,8622,75.82861,78.996826,25116.0,7.0,1.0,93.07349,80.24072,20622.0,7.0,3.0,98.50537,84.30615,15992.0,1.0,5.0,90.24194,83.65918,7050.0,0.0,7.0,91.17749,77.6626,7288.0,3.0,4.0,104.68555,82.088135,25810.0,5.0,3.0,109.75,87.75,19957.0,9.0,4.0,131.87036,115.612305,16441.0,2.0,3.0,109.81885,83.17749,11404.0,1.0,4.0,110.85962,79.118164,11078.0,1.0,5.0,push,0,00:34:30
70,111.6663818,8.383419018398019,91.8906001,6.465801425850906,163841,38,41,2,8,91,10,79362,84479,-5117,5117,110.24634,92.498535,25488.0,7.0,1.0,108.11133,93.815186,21290.0,7.0,3.0,109.83203,95.41113,16949.0,2.0,5.0,102.85962,97.65723,7845.0,1.0,7.0,106.72046,86.29492,7790.0,3.0,4.0,109.28784,95.16919,25943.0,5.0,3.0,106.2395,94.7937,19508.0,9.0,5.0,110.010254,99.65527,16277.0,2.0,4.0,130.13745,79.32178,11573.0,1.0,4.0,123.218994,84.28906,11178.0,1.0,5.0,team_fight,0,00:35:00
71,104.9887935,16.999558962844517,98.2915279,13.179825981439866,166937,40,43,2,8,92,10,83024,83913,-889,889,120.586426,121.086914,26902.0,8.0,1.0,77.316895,79.65161,22038.0,8.0,3.0,113.77173,111.2959,17506.0,2.0,5.0,84.501465,88.075195,8298.0,1.0,7.0,85.05835,88.50098,8280.0,3.0,4.0,111.214355,95.67529,25344.0,5.0,4.0,106.2395,94.7937,19558.0,9.0,5.0,110.010254,99.65527,16377.0,2.0,4.0,129.11328,113.86206,11636.0,1.0,4.0,112.07568,90.31836,10998.0,1.0,6.0,team_fight,0,00:35:30
72,131.5437485,25.685490888349573,123.524023,28.998021680177903,169106,40,43,2,8,94,9,84554,84552,2,2,156.6936,154.30713,27414.0,8.0,1.0,121.29956,110.625,22588.0,8.0,3.0,159.8999,155.38062,17666.0,2.0,5.0,125.19507,118.78906,8458.0,1.0,7.0,119.32739,119.50049,8428.0,3.0,4.0,111.214355,95.67529,25394.0,5.0,4.0,106.2395,94.7937,19608.0,9.0,5.0,183.0332,175.36694,16477.0,2.0,4.0,120.45923,120.48364,11975.0,1.0,4.0,112.07568,90.31836,11098.0,1.0,6.0,push,0,00:36:00
73,146.6101565,26.52507541098297,146.700121,30.53753461598163,172206,41,44,2,9,96,8,87492,84714,2778,2778,165.1936,161.7539,28076.0,8.0,1.0,128.37769,172.25146,23572.0,9.0,3.0,167.97192,163.74414,18101.0,2.0,5.0,163.77637,161.45679,8893.0,1.0,7.0,163.28125,159.86597,8850.0,3.0,4.0,111.214355,95.67529,25444.0,5.0,4.0,106.2395,94.7937,19658.0,9.0,5.0,168.1709,165.09668,16688.0,2.0,4.0,120.66846,121.73779,11726.0,1.0,5.0,171.20752,170.62549,11198.0,1.0,6.0,gang,0,00:36:30
74,147.457007,22.045643594389965,149.38330100000002,28.46785290931957,176475,42,45,2,10,96,9,91662,84813,6849,6849,141.66504,144.99268,29162.0,9.0,1.0,130.28735,148.50806,24698.0,9.0,3.0,101.67554,78.7854,18809.0,2.0,5.0,145.14136,136.89502,9499.0,1.0,7.0,133.28516,139.99878,9494.0,3.0,4.0,164.49878,162.02539,25494.0,5.0,4.0,154.39404,175.49731,19973.0,9.0,5.0,167.39282,164.2085,16371.0,2.0,5.0,176.89331,169.31152,11776.0,1.0,5.0,159.33667,173.61035,11199.0,1.0,6.0,push,0,00:37:00
75,129.544947,26.35116933522711,132.3043215,35.453529238072726,180003,42,45,2,10,101,10,93755,86248,7507,7507,114.208496,134.24512,29876.0,9.0,1.0,73.375,130.71167,25352.0,9.0,3.0,129.72876,87.744385,19422.0,2.0,5.0,127.17383,93.81592,9480.0,1.0,7.0,127.341064,115.70972,9625.0,3.0,4.0,121.44702,180.12036,26032.0,5.0,4.0,163.76807,94.6145,20372.0,9.0,5.0,167.39282,164.2085,16471.0,2.0,5.0,142.86646,136.44604,11874.0,1.0,5.0,128.14795,185.427,11499.0,1.0,6.0,push,0,00:37:30
76,121.3416751,32.534952582770075,124.3975099,38.75653728477666,182168,42,45,2,10,101,9,94168,88000,6168,6168,129.30981,88.010254,30169.0,9.0,1.0,90.77295,129.71216,25083.0,9.0,3.0,97.664795,79.44287,19524.0,2.0,5.0,113.118164,83.76416,9679.0,1.0,7.0,100.31177,83.28882,9713.0,3.0,4.0,95.749756,169.2102,27126.0,5.0,4.0,192.96289,123.272705,20751.0,9.0,5.0,153.771,155.24512,16571.0,2.0,5.0,137.45337,152.23975,11953.0,1.0,5.0,102.302246,179.78906,11599.0,1.0,6.0,farm,0,00:38:00
77,116.9306636,30.58897874163185,127.5622556,29.13567031751153,184986,42,45,2,10,103,9,95283,89703,5580,5580,80.77344,138.78516,30659.0,9.0,1.0,93.88965,130.82104,25234.0,9.0,3.0,108.05859,89.23511,19607.0,2.0,5.0,75.57178,131.82983,9729.0,1.0,7.0,100.002686,120.704346,10054.0,3.0,4.0,120.59155,162.67871,27998.0,5.0,4.0,160.30176,118.38281,21248.0,9.0,5.0,139.78564,145.45215,16824.0,2.0,5.0,160.91162,73.14746,11953.0,1.0,5.0,129.41992,164.58594,11680.0,1.0,6.0,farm,0,00:38:30
78,130.68854900000002,21.56326483599491,128.6587634,30.79100206711912,186943,42,45,2,10,104,10,96340,90603,5737,5737,113.2561,131.52441,30959.0,9.0,1.0,124.75928,128.13257,25751.0,9.0,3.0,91.57153,89.97754,19759.0,2.0,5.0,115.9729,122.90967,9729.0,1.0,7.0,119.55542,123.31299,10142.0,3.0,4.0,146.42773,181.6914,28278.0,5.0,4.0,162.96265,94.57861,21469.0,9.0,5.0,149.56323,136.19702,17123.0,2.0,5.0,134.34912,102.278564,12003.0,1.0,5.0,148.46753,175.98486,11730.0,1.0,6.0,farm,0,00:39:00
79,131.036596,3.935725884205416,111.2273922,10.82828682952219,188776,43,46,2,10,106,10,96814,91962,4852,4852,131.60669,103.71094,31009.0,9.0,1.0,128.11108,126.19751,25948.0,9.0,3.0,130.73901,103.096436,19640.0,2.0,5.0,124.45337,112.637695,9729.0,1.0,8.0,130.89941,98.51318,10488.0,3.0,4.0,128.58301,115.79443,28842.0,6.0,4.0,129.54224,127.21631,21708.0,9.0,5.0,131.9497,113.975586,17571.0,2.0,5.0,137.95142,95.64746,12053.0,1.0,5.0,136.53003,115.484375,11788.0,1.0,6.0,gang,0,00:39:30
80,108.7991946,20.379642637363816,111.0008548,16.422964369620807,191675,44,47,2,10,106,10,96910,94765,2145,2145,64.88672,117.072754,31288.0,9.0,1.0,119.35864,127.400635,25349.0,9.0,4.0,105.97998,78.43213,19918.0,2.0,5.0,124.45337,112.637695,9779.0,1.0,8.0,86.57471,92.72241,10576.0,3.0,4.0,107.134766,110.569824,30024.0,7.0,4.0,108.751465,105.84009,22164.0,9.0,5.0,114.311035,132.21094,18130.0,2.0,5.0,137.20947,126.19385,12203.0,1.0,5.0,119.33179,106.92822,12244.0,1.0,6.0,push,0,00:40:00
81,103.1904543,22.33720005883301,107.9700455,33.60219488480035,196394,44,47,2,12,110,8,98333,98061,272,272,91.565674,191.50098,32171.0,9.0,1.0,119.35864,127.400635,25399.0,9.0,4.0,153.72876,73.7583,20271.0,2.0,5.0,80.680664,81.27075,9829.0,1.0,8.0,78.28589,85.4939,10663.0,3.0,4.0,93.51294,98.75464,31035.0,7.0,4.0,92.55054,99.16724,22810.0,9.0,5.0,100.170166,101.42969,18697.0,2.0,5.0,117.116455,120.48511,12895.0,1.0,5.0,104.934814,100.43921,12624.0,1.0,6.0,push,0,00:40:30
