bin,avg_x,std_x,avg_y,std_y,sum_networth,sum_kills,sum_deaths,n_roshans,n_pushes,n_wards,hero_density,sum_networth_radiant,sum_networth_dire,net_worth_diff,abs_net_worth_diff,core_r_x,core_r_y,core_r_networth,core_r_kills,core_r_deaths,mid_r_x,mid_r_y,mid_r_networth,mid_r_kills,mid_r_deaths,hard_r_x,hard_r_y,hard_r_networth,hard_r_kills,hard_r_deaths,h_sup_r_x,h_sup_r_y,h_sup_r_networth,h_sup_r_kills,h_sup_r_deaths,sup_r_x,sup_r_y,sup_r_networth,sup_r_kills,sup_r_deaths,core_d_x,core_d_y,core_d_networth,core_d_kills,core_d_deaths,mid_d_x,mid_d_y,mid_d_networth,mid_d_kills,mid_d_deaths,hard_d_x,hard_d_y,hard_d_networth,hard_d_kills,hard_d_deaths,h_sup_d_x,h_sup_d_y,h_sup_d_networth,h_sup_d_kills,h_sup_d_deaths,sup_d_x,sup_d_y,sup_d_networth,sup_d_kills,sup_d_deaths,label,win,time
10,125.7620116,40.28629027735486,126.368359,36.69483094253958,17184,5,5,0,0,12,7,8890,8294,596,596,168.65405,83.519775,2578.0,1.0,0.0,121.57324,123.08374,2084.0,0.0,0.0,83.11743,161.70117,2224.0,0.0,0.0,83.73413,162.23462,985.0,0.0,3.0,165.37671,82.94678,1019.0,1.0,0.0,78.333496,161.90869,2497.0,2.0,1.0,126.53955,128.10913,1625.0,0.0,0.0,175.146,90.15698,2114.0,0.0,0.0,165.65137,95.484375,910.0,0.0,1.0,89.49414,174.53833,1148.0,1.0,0.0,farm,1,00:05:00
11,124.8441899,37.2514558652019,116.8810799,26.99030283496269,18253,5,5,0,0,13,10,9626,8627,999,999,168.65112,89.47168,2869.0,1.0,0.0,121.16699,121.276855,2287.0,0.0,0.0,76.18213,86.51587,2353.0,0.0,0.0,104.111084,136.37671,1053.0,0.0,3.0,160.61841,93.83594,1064.0,1.0,0.0,78.842285,153.14722,2542.0,2.0,1.0,137.2876,120.409424,1724.0,0.0,0.0,177.22388,90.19629,2213.0,0.0,0.0,136.08911,116.96509,955.0,0.0,1.0,88.26929,160.61572,1193.0,1.0,0.0,gang,1,00:05:30
12,138.5201404,36.82971039635844,121.9859136,36.77002599024248,18995,5,5,0,0,15,7,10140,8855,1285,1285,172.94458,86.42529,3078.0,1.0,0.0,121.795654,124.60913,2414.0,0.0,0.0,78.96069,147.31763,2441.0,0.0,0.0,163.7732,78.92871,1098.0,0.0,3.0,163.20215,83.55054,1109.0,1.0,0.0,96.70825,171.14722,2702.0,2.0,1.0,155.8518,153.2273,1719.0,0.0,0.0,179.16943,101.235596,2196.0,0.0,0.0,157.65454,100.19165,1000.0,0.0,1.0,95.14111,173.22607,1238.0,1.0,0.0,farm,1,00:06:00
13,158.315624,38.21723955621604,119.018799,34.3686193642322,20061,5,5,0,0,15,8,10860,9201,1659,1659,176.29736,91.63745,3123.0,1.0,0.0,126.28076,126.22583,2731.0,0.0,0.0,92.08276,179.99805,2711.0,0.0,0.0,180.28638,96.72876,1143.0,0.0,3.0,189.87451,102.86865,1152.0,1.0,0.0,179.32007,98.70166,2768.0,2.0,1.0,179.72534,101.12866,1764.0,0.0,0.0,183.61548,103.44238,2276.0,0.0,0.0,179.9768,105.64136,1075.0,0.0,1.0,95.69678,183.81519,1318.0,1.0,0.0,team_fight,1,00:06:30
14,135.5398665,40.75609201567268,112.3366931,33.464491999990905,22062,6,7,0,0,15,7,11449,10613,836,836,169.10522,83.35278,3283.0,1.0,0.0,121.73486,124.434326,2932.0,0.0,0.0,95.66382,165.90527,2920.0,0.0,0.0,75.45532,99.983154,1160.0,0.0,4.0,169.50244,89.603516,1154.0,1.0,1.0,126.640625,130.71582,3013.0,2.0,1.0,173.36401,86.765625,2102.0,0.0,0.0,174.12622,83.76318,2721.0,1.0,0.0,169.92285,89.66284,1283.0,0.0,1.0,79.8833,169.18042,1494.0,1.0,0.0,team_fight,1,00:07:00
15,120.780688,39.200958343147626,135.3774435,37.97532733770617,24011,8,9,0,0,17,5,12479,11532,947,947,74.09375,77.80469,3352.0,1.0,1.0,122.75757,124.258545,3050.0,0.0,0.0,79.50342,179.75757,3269.0,0.0,0.0,86.04297,139.0293,1205.0,0.0,4.0,172.14526,82.0293,1603.0,2.0,1.0,122.40747,139.67847,3277.0,2.0,1.0,137.34888,118.98511,2417.0,1.0,0.0,182.96875,177.3125,2871.0,1.0,1.0,146.03271,128.38257,1383.0,0.0,1.0,84.5061,186.53638,1584.0,1.0,0.0,def,1,00:07:30
16,137.0056384,40.77804923333705,134.84714300000002,35.48188401660958,25682,9,10,0,0,17,5,13498,12184,1314,1314,170.69165,83.62866,3872.0,2.0,1.0,123.05664,126.00635,3336.0,0.0,0.0,82.72534,166.2002,3422.0,0.0,0.0,85.841064,165.90356,1220.0,0.0,4.0,183.27539,76.56787,1648.0,2.0,1.0,83.74585,172.88867,3322.0,2.0,1.0,138.677,129.26562,2515.0,1.0,0.0,160.25,128.34302,3258.0,1.0,1.0,159.61938,124.18823,1499.0,0.0,1.0,182.17407,175.47925,1590.0,1.0,1.0,gang,1,00:08:00
17,120.6073975,37.14057034671716,141.372413,39.96562613933919,27825,10,11,0,0,18,7,14830,12995,1835,1835,156.69531,64.538086,4549.0,3.0,1.0,97.081055,164.1023,3613.0,0.0,0.0,84.630615,172.53662,3731.0,0.0,0.0,96.07568,169.2605,1313.0,0.0,4.0,84.494385,174.90234,1624.0,2.0,1.0,80.55493,177.9917,3449.0,2.0,2.0,128.3086,129.79053,2651.0,1.0,0.0,176.60254,107.59912,3737.0,1.0,1.0,169.98145,94.690674,1523.0,0.0,1.0,131.64941,158.31226,1635.0,1.0,1.0,gang,1,00:08:30
18,133.8691155,26.92944513545973,136.858179,39.48583933430156,30128,12,13,0,1,21,8,16456,13672,2784,2784,114.70923,155.85596,5004.0,4.0,1.0,135.61304,149.33545,3913.0,0.0,0.0,107.30151,170.66992,3991.0,0.0,0.0,115.998535,156.52075,1732.0,1.0,4.0,165.25,75.25,1816.0,2.0,1.0,112.72583,178.60645,3546.0,2.0,2.0,124.05078,154.99048,2911.0,1.0,1.0,167.26782,87.55371,3954.0,1.0,1.0,180.25024,80.45117,1620.0,0.0,1.0,115.52417,159.3479,1641.0,1.0,2.0,split-push,1,00:09:00
19,132.2789802,31.022744378871103,124.7667,36.29964518122028,31431,12,13,0,1,24,7,17094,14337,2757,2757,164.47925,72.98096,5149.0,4.0,1.0,121.23218,123.42554,4157.0,0.0,0.0,89.88452,137.20459,4200.0,0.0,0.0,81.36719,134.97656,1727.0,1.0,4.0,164.22266,73.32886,1861.0,2.0,1.0,123.906006,192.66553,3925.0,2.0,2.0,137.94995,124.19385,2956.0,1.0,1.0,173.29858,102.06714,4155.0,1.0,1.0,145.60303,128.42065,1665.0,0.0,1.0,120.846436,158.40332,1636.0,1.0,2.0,farm,1,00:09:30
20,117.781324,37.60064179590549,116.541968,45.71768326940069,33220,12,13,0,1,25,6,17835,15385,2450,2450,163.9878,71.8103,5277.0,4.0,1.0,112.846436,91.8125,4354.0,0.0,0.0,75.572754,78.64502,4508.0,0.0,0.0,76.13916,79.85181,1840.0,1.0,4.0,163.70972,77.29761,1856.0,2.0,1.0,93.31201,187.27075,4155.0,2.0,2.0,126.28735,129.17871,3382.0,1.0,1.0,174.73804,103.63013,4507.0,1.0,1.0,100.16675,182.46802,1710.0,0.0,1.0,91.05322,163.45483,1631.0,1.0,2.0,farm,1,00:10:00
21,119.7686276,36.41516041409511,140.238794,38.71704758231822,35229,12,13,0,1,25,8,19094,16135,2959,2959,170.23071,79.32861,5724.0,4.0,1.0,121.80908,124.81787,4669.0,0.0,0.0,88.35986,173.7102,4807.0,0.0,0.0,83.26465,163.09058,1929.0,1.0,4.0,172.76099,73.82056,1965.0,2.0,1.0,88.218506,175.13306,4411.0,2.0,2.0,130.9458,154.56226,3495.0,1.0,1.0,158.98218,119.95532,4735.0,1.0,1.0,89.69409,167.87524,1779.0,0.0,1.0,93.42041,170.09424,1715.0,1.0,2.0,gang,1,00:10:30
22,117.1761474,29.622832499028046,140.660815,35.780454748658286,37348,13,14,0,1,26,8,19523,17825,1698,1698,160.74463,66.87695,6086.0,4.0,1.0,120.947754,123.67114,4785.0,0.0,0.0,86.11304,173.45752,4695.0,0.0,1.0,95.03955,150.11792,1924.0,1.0,4.0,98.11304,142.29834,2033.0,2.0,1.0,91.87329,191.90283,5016.0,3.0,2.0,124.86182,132.25293,3620.0,1.0,1.0,174.94897,106.25635,5210.0,1.0,1.0,112.18652,158.81104,2090.0,0.0,1.0,106.93286,160.96313,1889.0,1.0,2.0,split-push,1,00:11:00
23,127.0046375,25.40934022617637,132.762035,30.678173290206125,39074,13,14,0,1,26,9,20259,18815,1444,1444,165.07275,74.21948,6234.0,4.0,1.0,121.42993,119.34277,5009.0,0.0,0.0,94.09326,146.14844,4877.0,0.0,1.0,100.5,134.58984,2111.0,1.0,4.0,107.113525,136.18457,2028.0,2.0,1.0,123.67114,186.12329,5209.0,3.0,2.0,133.69214,126.08838,3858.0,1.0,1.0,172.302,100.71826,5679.0,1.0,1.0,130.54492,153.08008,2135.0,0.0,1.0,121.62671,151.12524,1934.0,1.0,2.0,farm,1,00:11:30
24,126.287183,14.602324430926744,156.78623050000002,27.10545953401316,42034,14,15,0,2,26,9,22085,19949,2136,2136,116.845215,165.75098,6820.0,5.0,1.0,135.79321,164.13062,5309.0,0.0,0.0,122.352295,137.80151,5376.0,0.0,1.0,122.39429,163.78345,2336.0,1.0,4.0,119.89502,162.55688,2244.0,2.0,1.0,113.78076,182.45874,5589.0,3.0,2.0,115.98047,169.85669,4041.0,1.0,1.0,161.7649,86.366455,6053.0,1.0,1.0,135.56567,170.18237,2240.0,0.0,1.0,118.5,164.97461,2026.0,1.0,3.0,gang,1,00:12:00
25,139.38938000000002,17.553137917317734,160.750487,29.235734907862728,44152,17,18,0,2,26,9,23741,20411,3330,3330,126.29419,164.2976,7189.0,6.0,1.0,135.75,159.85767,5801.0,1.0,0.0,173.18799,83.0625,5712.0,1.0,1.0,112.97876,177.55273,2531.0,1.0,4.0,132.40161,168.01831,2508.0,2.0,1.0,126.91406,185.97461,5564.0,3.0,3.0,137.16675,170.08911,3992.0,1.0,2.0,150.44653,155.19263,6371.0,1.0,1.0,138.95459,184.24316,2299.0,0.0,2.0,159.79932,159.21655,2185.0,1.0,3.0,team_fight,1,00:12:30
26,119.743383,22.396133126375883,136.170557,19.186529311108444,45807,18,19,0,2,29,9,24353,21454,2899,2899,96.9563,130.80396,7264.0,6.0,1.0,102.35547,131.46558,5880.0,1.0,0.0,171.58667,100.19678,6115.0,1.0,1.0,93.619385,162.4961,2588.0,1.0,4.0,118.953125,129.89966,2506.0,2.0,2.0,136.05737,135.14868,5612.0,3.0,3.0,114.23193,170.97119,4335.0,1.0,2.0,118.55884,132.13403,6721.0,2.0,1.0,124.57153,133.94897,2450.0,0.0,2.0,120.54321,134.64062,2336.0,1.0,3.0,gang,1,00:13:00
27,119.430859,39.80083353296831,127.5279284,32.74104874117897,47672,18,19,0,2,31,7,25527,22145,3382,3382,89.66943,134.27539,7725.0,6.0,1.0,114.51489,93.88721,6214.0,1.0,0.0,193.71948,103.88843,6332.0,1.0,1.0,67.77905,132.5664,2703.0,1.0,4.0,75.65625,75.65625,2553.0,2.0,2.0,154.52637,119.534424,5827.0,3.0,3.0,87.21094,186.0393,4594.0,1.0,2.0,138.54395,155.5144,6822.0,2.0,1.0,140.63818,117.63159,2536.0,0.0,2.0,132.05005,156.28589,2366.0,1.0,3.0,farm,1,00:13:30
28,124.984009,34.50192513544955,124.895117,32.64398211708487,51017,18,19,0,2,32,9,27436,23581,3855,3855,67.88818,121.97705,8238.0,6.0,1.0,143.93018,95.08594,6686.0,1.0,0.0,169.2207,88.10571,6804.0,1.0,1.0,75.65503,77.74927,2933.0,1.0,4.0,119.46216,129.46143,2775.0,2.0,2.0,168.15967,125.71631,6201.0,3.0,3.0,102.04077,179.32397,4887.0,1.0,2.0,132.94336,132.95898,7333.0,2.0,1.0,137.31274,128.32837,2670.0,0.0,2.0,133.2273,170.24414,2490.0,1.0,3.0,farm,1,00:14:00
29,131.4310064,39.61182368438008,133.357472,25.84904100549995,52659,18,19,0,2,32,8,28449,24210,4239,4239,86.98047,121.36255,8581.0,6.0,1.0,162.896,115.89014,6814.0,1.0,0.0,165.69702,112.09717,7022.0,1.0,1.0,140.469,106.67432,3210.0,1.0,4.0,159.78662,120.07422,2822.0,2.0,2.0,193.5498,124.06958,6382.0,3.0,3.0,80.625244,162.3584,5167.0,1.0,2.0,114.85547,156.09717,7201.0,2.0,1.0,126.57666,129.04712,2717.0,0.0,2.0,82.87378,185.90405,2743.0,1.0,3.0,farm,1,00:14:30
30,147.2961916,34.95740826349344,137.239306,34.641859609050435,55668,18,19,0,3,35,7,29962,25706,4256,4256,164.18726,69.05151,9075.0,6.0,1.0,173.14282,125.25366,7179.0,1.0,0.0,177.62915,128.19043,7452.0,1.0,1.0,140.03247,129.50781,3297.0,1.0,4.0,178.30664,120.69165,2959.0,2.0,2.0,188.70752,134.69165,6786.0,3.0,3.0,93.096436,187.57056,5533.0,1.0,2.0,141.85132,159.11255,7525.0,2.0,1.0,121.051025,130.76733,2926.0,0.0,2.0,94.957275,187.55591,2936.0,1.0,3.0,split-push,1,00:15:00
31,174.610107,6.893262639473182,141.51381750000002,8.748784301700054,58597,22,23,0,3,36,10,32210,26387,5823,5823,175.30249,136.99536,10561.0,8.0,1.0,169.30469,135.30493,7509.0,1.0,0.0,177.98608,123.779785,7441.0,1.0,2.0,161.27075,143.61816,3368.0,1.0,4.0,175.38257,139.69727,3331.0,3.0,2.0,185.75,152.25,7041.0,3.0,3.0,170.05273,151.33276,5481.0,1.0,2.0,179.28638,144.68018,7524.0,2.0,2.0,171.45996,149.90698,3251.0,1.0,3.0,180.30542,137.57275,3090.0,1.0,4.0,team_fight,1,00:15:30
32,132.00581010000002,29.03722015318007,151.3425036,27.67245324681666,60887,23,24,0,4,38,9,34047,26840,7207,7207,121.599365,160.07031,11181.0,9.0,1.0,137.71631,118.489746,8037.0,1.0,0.0,70.864746,99.15112,7598.0,1.0,2.0,124.13745,152.38525,3527.0,1.0,4.0,129.16382,128.11743,3704.0,3.0,2.0,108.85156,180.87524,7239.0,3.0,3.0,143.43408,151.37085,5595.0,1.0,3.0,168.59937,176.84253,7571.0,2.0,2.0,170.05444,174.81152,3298.0,1.0,3.0,145.63696,171.31104,3137.0,1.0,4.0,push,1,00:16:00
33,128.6217051,16.92768979621024,165.124074,8.664641386451288,64686,27,28,0,4,40,10,36490,28196,8294,8294,119.168945,156.24951,11516.0,10.0,2.0,120.6416,165.05518,8661.0,2.0,0.0,129.28809,169.90356,7995.0,1.0,2.0,127.489746,162.93018,4195.0,2.0,4.0,127.99048,175.99878,4123.0,3.0,2.0,118.09766,157.0376,7319.0,3.0,4.0,175.41211,174.81934,5642.0,1.0,3.0,120.35718,156.88916,7677.0,2.0,3.0,126.17676,176.70435,3559.0,1.0,3.0,121.59448,155.65308,3999.0,2.0,5.0,team_fight,1,00:16:30
34,114.2114501,23.155170718117034,171.90957,15.820841012915004,66357,29,30,0,4,40,10,37025,29332,7693,7693,119.168945,156.24951,11564.0,10.0,2.0,97.7417,188.09619,9026.0,3.0,0.0,90.34375,190.02075,8090.0,1.0,2.0,93.5249,186.10889,4277.0,2.0,4.0,108.56909,162.20776,4068.0,3.0,3.0,118.09766,157.0376,7367.0,3.0,4.0,121.465576,181.39282,6227.0,2.0,3.0,120.35718,156.88916,7725.0,2.0,3.0,101.72412,187.59424,3792.0,1.0,4.0,171.12158,153.49878,4221.0,2.0,5.0,team_fight,1,00:17:00
35,124.8420906,30.186262237501506,153.305297,18.925288918807407,68621,29,30,0,4,41,9,38161,30460,7701,7701,105.51636,140.30005,11883.0,10.0,2.0,110.633545,146.57031,9569.0,3.0,0.0,103.052246,138.48486,8270.0,1.0,2.0,107.421875,169.43848,4324.0,2.0,4.0,103.87598,144.63354,4115.0,3.0,3.0,189.97754,138.4812,8011.0,3.0,4.0,125.03589,176.95117,6574.0,2.0,3.0,138.25269,158.9209,7818.0,2.0,3.0,101.72412,187.59424,3839.0,1.0,4.0,162.93066,131.67822,4218.0,2.0,5.0,farm,1,00:17:30
36,134.2306399,30.57747981830304,139.8853514,26.57966435657501,71038,29,30,1,4,44,10,39471,31567,7904,7904,101.14722,134.16211,12352.0,10.0,2.0,102.91089,152.89404,9864.0,3.0,0.0,101.986084,134.67285,8452.0,1.0,2.0,168.8728,93.159424,4506.0,2.0,4.0,117.09253,131.37085,4297.0,3.0,3.0,161.26147,128.07007,8441.0,3.0,4.0,130.99097,178.35669,6946.0,2.0,3.0,143.58081,145.47876,8129.0,2.0,3.0,126.254395,181.99585,3886.0,1.0,4.0,188.20923,118.69287,4165.0,2.0,5.0,Roshan,1,00:18:00
37,147.726417,30.61716426951684,130.1476794,31.39652806325437,73286,29,30,1,4,46,9,40983,32303,8680,8680,170.77759,96.58252,12881.0,10.0,2.0,91.44556,164.09326,10513.0,3.0,0.0,113.89917,90.58325,8606.0,1.0,2.0,187.39648,94.16162,4554.0,2.0,4.0,122.79541,118.139404,4429.0,3.0,3.0,146.83838,183.78589,8532.0,3.0,4.0,154.84253,154.29272,6994.0,2.0,3.0,151.81055,141.16113,8455.0,2.0,3.0,153.76416,127.66968,3934.0,1.0,4.0,183.69434,131.00732,4388.0,2.0,5.0,farm,1,00:18:30
38,134.4626461,26.878340723719468,149.295142,39.82170707662002,75911,29,30,1,4,46,9,42445,33466,8979,8979,156.90796,63.42334,13323.0,10.0,2.0,110.948975,174.88281,10939.0,3.0,0.0,130.79639,89.95264,9028.0,1.0,2.0,105.45654,173.64185,4615.0,2.0,4.0,106.718506,170.44043,4540.0,3.0,3.0,178.25684,150.65454,8849.0,3.0,4.0,119.99609,178.60889,7407.0,2.0,3.0,137.43774,159.63818,8733.0,2.0,3.0,123.9646,174.94458,3981.0,1.0,4.0,174.14282,156.76416,4496.0,2.0,5.0,farm,1,00:19:00
39,136.1144781,13.598594667971986,170.474073,15.359119324813044,80131,34,35,1,4,46,10,45703,34428,11275,11275,126.79175,172.28662,14206.0,11.0,2.0,131.86499,172.72217,12147.0,5.0,0.0,126.522705,173.68555,9488.0,2.0,2.0,133.10718,189.26855,4872.0,2.0,5.0,124.093506,173.31543,4990.0,3.0,3.0,169.9961,155.10352,9035.0,3.0,5.0,140.33301,134.98145,7561.0,2.0,3.0,132.81787,182.07764,9071.0,3.0,4.0,129.70312,181.07959,4219.0,1.0,5.0,145.91455,170.22021,4542.0,2.0,6.0,team_fight,1,00:19:30
40,126.3463626,31.90717169952405,156.86206199999998,33.26771810436618,82894,34,35,1,5,46,9,47804,35090,12714,12714,96.7417,130.41626,14649.0,11.0,2.0,117.83887,164.34937,12719.0,5.0,0.0,98.103516,187.74146,9900.0,2.0,2.0,103.82153,78.68628,5074.0,2.0,5.0,77.38452,185.5498,5462.0,3.0,3.0,150.57764,173.55957,9082.0,3.0,5.0,158.823,141.8982,7997.0,2.0,3.0,132.81787,182.07764,9118.0,3.0,4.0,159.17676,154.3501,4266.0,1.0,5.0,168.17822,169.99194,4627.0,2.0,6.0,push,1,00:20:00
41,95.3997078,39.17202708364345,149.9587876,40.383914279864186,86437,34,35,1,5,47,8,50787,35650,15137,15137,164.30151,71.100586,15034.0,11.0,2.0,63.564697,154.98169,13092.0,5.0,0.0,71.29883,183.44775,10281.0,2.0,2.0,172.89014,82.04248,5296.0,2.0,5.0,77.25,188.75,7084.0,3.0,3.0,81.56177,175.25903,9517.0,3.0,5.0,76.17334,157.70361,8044.0,2.0,3.0,78.441895,166.07495,9165.0,3.0,4.0,79.95264,163.91772,4263.0,1.0,5.0,88.562256,156.31006,4661.0,2.0,6.0,farm,1,00:20:30
42,180.857494,7.556242487537784,78.8740719,6.35632353847179,89450,37,38,1,5,49,10,51634,37816,13818,13818,190.73706,79.80347,15778.0,11.0,2.0,189.28027,84.698975,13758.0,5.0,0.0,176.75781,80.92993,10391.0,2.0,2.0,173.93701,70.164795,4899.0,3.0,6.0,179.72876,77.21826,6808.0,3.0,4.0,190.89136,86.144775,10248.0,4.0,5.0,171.64648,74.7229,8379.0,2.0,3.0,175.16089,83.70361,9721.0,4.0,4.0,174.71509,67.54834,4484.0,1.0,6.0,185.72021,83.805664,4984.0,2.0,6.0,team_fight,1,00:21:00
