match_id,slot,hero_name,role
8361247591,0,Naga_Siren,sup_r
8361247591,1,Mars,hard_r
8361247591,2,QueenOfPain,mid_r
8361247591,3,ShadowShaman,h_sup_r
8361247591,4,TemplarAssassin,core_r
8361247591,5,Lina,core_d
8361247591,6,Brewmaster,hard_d
8361247591,7,Kunkka,mid_d
8361247591,8,DarkWillow,h_sup_d
8361247591,9,Dawnbreaker,sup_d
