match_id,slot,hero_name,role
8358768820,0,Undying,sup_r
8358768820,1,AbyssalUnderlord,hard_r
8358768820,2,Lycan,mid_r
8358768820,3,ShadowShaman,h_sup_r
8358768820,4,Furion,core_r
8358768820,5,Meepo,core_d
8358768820,6,QueenOfPain,mid_d
8358768820,7,Axe,hard_d
8358768820,8,Skywrath_Mage,h_sup_d
8358768820,9,Warlock,sup_d
