match_id,slot,hero_name,role
8360916524,0,Sven,core_r
8360916524,1,Leshrac,mid_r
8360916524,2,Dawnbreaker,hard_r
8360916524,3,ShadowShaman,h_sup_r
8360916524,4,Disruptor,sup_r
8360916524,5,Medusa,core_d
8360916524,6,DarkSeer,hard_d
8360916524,7,Puck,mid_d
8360916524,8,Slark,h_sup_d
8360916524,9,Pugna,sup_d
